Rk,Tm,Year,#Matching,W,L,,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GDP,SB,CS,WPA
996,ATL,1988,160,54,106,Ind. Games,6013,5440,555,1319,228,28,96,527,432,848,.242,.298,.348,.646,74,46,59,21,136,95,69,-14.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,SEA,1995,145,79,66,Ind. Games,5671,4996,796,1377,276,20,182,767,549,871,.276,.350,.448,.798,52,34,53,39,109,110,41,5.8
998,NYY,1995,145,79,65,Ind. Games,5699,4947,749,1365,280,34,122,709,625,851,.276,.357,.420,.778,20,68,36,39,139,50,30,4.2
999,CHW,1995,145,68,76,Ind. Games,5770,5060,755,1417,252,37,146,712,576,767,.280,.354,.431,.785,46,56,54,32,106,110,39,0.0
1000,CAL,1995,145,78,67,Ind. Games,5690,5019,801,1390,252,25,186,761,564,889,.277,.352,.448,.800,33,38,40,36,115,57,39,2.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,TOR,1995,144,56,88,Ind. Games,5650,5036,642,1309,275,27,140,613,492,906,.260,.328,.409,.737,33,45,27,44,119,75,16,-10.4
1002,TEX,1995,144,74,70,Ind. Games,5566,4913,691,1304,247,24,138,651,526,877,.265,.338,.410,.747,49,45,28,33,112,90,47,-2.6
1003,SFG,1995,144,67,77,Ind. Games,5603,4971,652,1256,229,33,152,610,472,1060,.253,.323,.404,.727,79,24,55,57,92,138,46,1.3
1004,SDP,1995,144,70,74,Ind. Games,5527,4950,668,1345,231,20,116,619,447,872,.272,.334,.397,.731,56,38,45,35,125,124,46,-1.4
1005,PIT,1995,144,58,86,Ind. Games,5501,4937,629,1281,245,27,125,587,456,972,.259,.323,.396,.719,51,33,45,24,88,84,55,-6.5
1006,PHI,1995,144,69,75,Ind. Games,5613,4950,615,1296,263,30,94,576,497,884,.262,.332,.384,.716,77,41,38,46,108,72,25,-4.5
1007,OAK,1995,144,67,77,Ind. Games,5617,4915,730,1296,228,18,169,694,565,911,.264,.341,.421,.762,33,58,25,45,108,112,46,5.7
1008,NYM,1995,144,69,75,Ind. Games,5581,4958,657,1323,218,34,125,617,446,994,.267,.330,.400,.730,92,43,44,42,105,58,39,-1.2
1009,MON,1995,144,66,78,Ind. Games,5452,4905,621,1268,265,24,118,572,400,901,.259,.320,.394,.714,58,32,43,56,107,120,49,-7.5
1010,MIN,1995,144,56,88,Ind. Games,5588,5005,703,1398,270,34,120,662,471,916,.279,.346,.419,.765,18,36,32,58,152,105,57,-2.2
1011,MIL,1995,144,65,79,Ind. Games,5631,5000,740,1329,249,42,128,700,502,800,.266,.336,.409,.745,41,42,20,46,105,105,40,-6.1
1012,LAD,1995,144,78,66,Ind. Games,5544,4942,634,1303,191,31,140,593,468,1023,.264,.329,.400,.729,68,35,46,30,99,127,45,-0.3
1013,KCR,1995,144,70,74,Ind. Games,5528,4903,629,1275,240,35,119,578,475,849,.260,.328,.396,.724,66,39,33,43,105,120,53,-8.3
1014,HOU,1995,144,76,68,Ind. Games,5857,5097,747,1403,260,22,109,694,566,992,.275,.353,.399,.752,78,47,58,69,114,176,60,4.9
1015,DET,1995,144,60,84,Ind. Games,5535,4865,654,1204,228,29,159,619,551,987,.247,.327,.404,.731,35,43,30,41,121,73,36,-5.1
1016,COL,1995,144,77,67,Ind. Games,5647,4994,785,1406,259,43,200,749,484,943,.282,.350,.471,.820,82,31,47,56,118,125,59,1.8
1017,CLE,1995,144,100,44,Ind. Games,5686,5028,840,1461,279,23,207,803,542,766,.291,.361,.479,.839,31,48,40,35,128,132,53,12.3
1018,CIN,1995,144,85,59,Ind. Games,5575,4903,747,1326,277,35,161,694,519,946,.270,.342,.440,.782,62,50,42,40,92,190,68,7.2
1019,CHC,1995,144,73,71,Ind. Games,5543,4963,693,1315,267,39,158,648,440,953,.265,.327,.430,.757,71,35,46,34,110,105,37,-0.4
1020,BOS,1995,144,86,58,Ind. Games,5716,4997,791,1399,286,31,175,754,560,923,.280,.357,.455,.812,45,49,38,65,129,99,44,3.5
1021,BAL,1995,144,71,73,Ind. Games,5531,4837,704,1267,229,27,173,668,574,803,.262,.342,.428,.770,40,41,36,39,119,92,45,-4.8
1022,ATL,1995,144,90,54,Ind. Games,5464,4814,645,1202,210,27,168,618,520,933,.250,.326,.409,.735,56,34,37,40,106,73,43,2.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,STL,1995,143,62,81,Ind. Games,5349,4779,563,1182,238,24,107,533,436,920,.247,.314,.374,.688,48,40,31,46,110,79,46,-8.2
1024,FLA,1995,143,67,76,Ind. Games,5569,4886,673,1278,214,29,144,636,517,916,.262,.335,.406,.741,69,48,36,49,105,131,53,-2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,SDP,1994,117,47,70,Ind. Games,4519,4068,479,1117,200,19,92,445,319,762,.275,.330,.401,.731,67,33,47,31,112,79,37,-10.1
1026,COL,1994,117,53,64,Ind. Games,4493,4006,573,1098,206,39,125,540,378,761,.274,.337,.439,.776,50,36,33,23,96,91,53,-0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,TOR,1994,115,55,60,Ind. Games,4462,3962,566,1064,210,30,115,534,387,691,.269,.336,.424,.760,30,44,34,38,96,79,26,-5.7
1028,STL,1994,115,53,61,Ind. Games,4450,3902,535,1026,213,27,108,506,434,686,.263,.339,.414,.753,44,37,48,33,80,76,46,1.8
1029,SFG,1994,115,55,60,Ind. Games,4364,3869,504,963,159,32,123,472,364,719,.249,.318,.402,.720,65,27,47,39,72,114,40,-3.6
1030,PHI,1994,115,54,61,Ind. Games,4436,3927,521,1028,208,28,80,484,396,711,.262,.332,.390,.722,51,31,44,31,95,67,24,-4.9
1031,MIL,1994,115,53,62,Ind. Games,4494,3978,547,1045,238,21,99,510,417,680,.263,.335,.408,.742,28,38,30,33,85,59,37,-5.8
1032,KCR,1994,115,64,51,Ind. Games,4391,3911,574,1051,211,38,100,538,376,698,.269,.335,.419,.754,32,38,23,33,72,140,62,-3.5
1033,HOU,1994,115,66,49,Ind. Games,4500,3955,602,1099,252,25,120,573,394,718,.278,.347,.445,.792,73,35,58,43,73,124,44,7.4
1034,FLA,1994,115,51,64,Ind. Games,4387,3926,468,1043,180,24,94,451,349,746,.266,.330,.396,.725,42,30,25,40,82,65,26,-5.6
1035,DET,1994,115,53,62,Ind. Games,4574,3955,652,1048,216,25,161,622,520,897,.265,.352,.454,.806,17,48,28,34,86,46,33,2.8
1036,CIN,1994,115,66,48,Ind. Games,4512,3999,609,1142,211,36,124,569,388,738,.286,.350,.449,.799,53,42,51,29,83,119,51,6.1
1037,CAL,1994,115,47,68,Ind. Games,4443,3943,543,1042,178,16,120,518,402,715,.264,.334,.409,.743,42,29,24,27,84,65,54,-5.7
1038,BOS,1994,115,54,61,Ind. Games,4446,3940,552,1038,222,19,120,523,404,723,.263,.334,.421,.755,38,33,40,31,87,81,38,-3.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,TEX,1994,114,52,62,Ind. Games,4531,3983,613,1114,198,27,124,582,437,730,.280,.353,.436,.790,41,34,37,36,95,82,35,2.8
1040,PIT,1994,114,53,61,Ind. Games,4301,3864,466,1001,198,23,80,435,349,725,.259,.322,.384,.706,36,28,29,22,90,53,25,-3.7
1041,OAK,1994,114,51,63,Ind. Games,4396,3885,549,1009,178,13,113,515,417,686,.260,.330,.399,.730,24,51,21,18,79,91,39,-3.0
1042,MON,1994,114,74,40,Ind. Games,4514,4000,585,1111,246,30,108,542,379,669,.278,.343,.435,.778,53,42,39,40,77,137,36,7.9
1043,LAD,1994,114,58,56,Ind. Games,4371,3904,532,1055,160,29,115,505,366,687,.270,.333,.414,.748,51,31,33,19,89,74,37,3.1
1044,ATL,1994,114,68,46,Ind. Games,4349,3861,542,1031,198,18,137,510,377,668,.267,.333,.434,.767,60,29,39,22,104,48,31,3.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,NYY,1994,113,70,43,Ind. Games,4611,3986,670,1155,238,16,139,632,530,660,.290,.374,.462,.836,27,37,34,31,112,55,40,7.5
1046,NYM,1994,113,55,58,Ind. Games,4348,3869,506,966,164,21,117,477,336,807,.250,.316,.394,.709,59,31,40,52,70,25,26,-2.1
1047,MIN,1994,113,53,60,Ind. Games,4409,3952,594,1092,239,23,103,556,359,635,.276,.340,.427,.767,22,34,26,41,93,94,30,2.5
1048,CLE,1994,113,66,47,Ind. Games,4493,4022,679,1165,240,20,167,647,382,629,.290,.351,.484,.835,33,38,40,18,80,131,48,7.3
1049,CHW,1994,113,67,46,Ind. Games,4556,3942,633,1133,175,39,121,602,497,568,.287,.366,.444,.810,51,46,47,20,91,77,27,3.4
1050,CHC,1994,113,49,64,Ind. Games,4386,3918,500,1015,189,26,109,464,364,750,.259,.325,.404,.729,54,23,26,27,84,69,53,-3.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,SEA,1994,112,49,63,Ind. Games,4361,3883,569,1045,211,18,153,549,372,652,.269,.335,.451,.786,48,32,42,26,87,48,21,-5.1
1052,BAL,1994,112,63,49,Ind. Games,4386,3856,589,1047,185,20,139,557,438,655,.272,.349,.438,.787,16,35,23,39,89,69,13,-1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,SFG,1981,111,56,55,Ind. Games,4258,3766,427,941,161,26,63,399,386,543,.250,.320,.357,.676,65,27,49,14,91,89,50,-0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,SEA,1981,110,44,65,Ind. Games,4201,3780,426,950,148,13,89,406,329,553,.251,.314,.368,.682,41,24,24,27,70,100,50,-6.0
1055,SDP,1981,110,41,69,Ind. Games,4185,3757,382,963,170,35,32,350,311,525,.256,.313,.346,.659,72,30,39,14,87,83,62,-7.1
1056,MIN,1981,110,41,68,Ind. Games,4026,3676,378,884,147,36,47,359,275,497,.240,.293,.338,.632,36,27,28,11,95,34,27,-7.4
1057,LAD,1981,110,63,47,Ind. Games,4189,3751,450,984,133,20,82,427,331,550,.262,.323,.374,.697,62,27,38,17,83,73,46,3.3
1058,HOU,1981,110,61,49,Ind. Games,4156,3693,394,948,160,35,45,369,340,488,.257,.318,.356,.673,79,35,49,8,68,81,43,-2.7
1059,CAL,1981,110,51,59,Ind. Games,4191,3688,476,944,134,16,97,439,393,571,.256,.330,.380,.710,51,30,23,29,98,44,33,-0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,OAK,1981,109,64,45,Ind. Games,4113,3677,458,910,119,26,104,430,342,647,.247,.312,.379,.691,46,32,26,16,74,98,47,4.2
1061,MIL,1981,109,62,47,Ind. Games,4152,3743,493,961,173,20,96,475,300,461,.257,.313,.391,.704,35,45,35,29,83,39,36,6.3
1062,DET,1981,109,60,49,Ind. Games,4109,3600,427,922,148,29,65,403,404,500,.256,.331,.368,.699,50,37,33,18,98,61,37,0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,MON,1981,108,60,48,Ind. Games,4068,3591,443,883,146,28,81,407,368,498,.246,.316,.370,.686,63,30,55,16,74,138,40,1.3
1064,CIN,1981,108,66,42,Ind. Games,4123,3637,464,972,190,24,64,429,375,553,.267,.335,.385,.721,53,40,38,18,98,58,37,10.2
1065,BOS,1981,108,59,49,Ind. Games,4281,3820,519,1052,168,17,90,492,378,520,.275,.340,.399,.739,37,33,18,13,98,32,31,7.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,PHI,1981,107,59,48,Ind. Games,4143,3665,491,1002,165,25,69,453,372,432,.273,.341,.389,.730,44,37,42,23,78,103,46,11.0
1067,NYY,1981,107,59,48,Ind. Games,3994,3529,421,889,148,22,100,403,391,434,.252,.325,.391,.717,40,27,30,7,99,47,30,-1.6
1068,ATL,1981,107,50,56,Ind. Games,4056,3642,395,886,148,22,64,366,321,540,.243,.306,.349,.655,56,18,38,18,83,98,39,-2.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,TOR,1981,106,37,69,Ind. Games,3887,3521,329,797,137,23,61,314,284,556,.226,.286,.330,.617,44,18,23,20,72,66,57,-13.9
1070,CHW,1981,106,54,52,Ind. Games,4064,3615,476,982,135,27,76,438,322,518,.272,.335,.387,.722,48,36,16,43,89,86,44,1.2
1071,CHC,1981,106,38,65,Ind. Games,3984,3546,370,838,138,29,57,348,342,611,.236,.303,.340,.643,53,30,44,13,78,72,41,-6.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,TEX,1981,105,57,48,Ind. Games,3972,3581,452,968,178,15,49,418,295,396,.270,.326,.369,.696,36,39,40,21,84,46,41,2.8
1073,NYM,1981,105,41,62,Ind. Games,3886,3493,348,868,136,35,57,325,304,603,.248,.308,.356,.665,41,34,35,13,78,103,42,-4.5
1074,BAL,1981,105,59,46,Ind. Games,3985,3516,429,883,165,11,88,408,404,454,.251,.329,.379,.708,26,24,29,15,110,41,34,4.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,STL,1981,103,59,43,Ind. Games,4014,3537,464,936,158,45,50,431,379,495,.265,.336,.377,.713,46,35,41,16,82,88,45,5.6
1076,PIT,1981,103,46,56,Ind. Games,3962,3576,407,920,176,30,55,384,278,494,.257,.311,.369,.680,54,36,37,15,60,122,52,-2.1
1077,KCR,1981,103,50,53,Ind. Games,3941,3560,397,952,169,29,61,381,301,419,.267,.325,.383,.707,28,35,34,17,84,100,53,-3.0
1078,CLE,1981,103,52,51,Ind. Games,3952,3507,431,922,150,21,39,397,343,379,.263,.327,.351,.678,46,43,31,13,90,119,37,0.9
